id,allelectrons_Average,density_Average,val_e_Average,atomicweight_Average,ionenergy_Average,el_neg_chi_Average,Hardness
9433,7.92,0.58543,4.166666666666667,14.610803,12.046624,2.7883333333333336,2.5
9434,21.91666666666667,2.04102,4.833333333333333,50.61352,11.795966666666668,2.89,5.5
9435,18.0,1.8013,4.8,39.568056,12.0863,2.8680000000000003,1.5
9436,10.0,0.94771,4.666666666666667,20.9941265318,10.838333333333331,2.648333333333333,5.5
9437,12.6,1.70947,4.6,26.1647257,12.0863,2.829,5.5
9438,31.5,6.5225,4.25,70.92449475,9.3117,1.9775,5.8
9439,12.2,1.51092,4.8,24.808518,11.909720000000002,2.8280000000000003,6.0
9440,20.666666666666668,1.75184,4.666666666666667,47.98568666666667,9.138583333333331,2.806666666666666,5.0
9441,15.142857142857142,1.22872,4.571428571428571,32.38773899975,11.17902857142857,2.7921428571428573,5.5
9442,23.5,4.90209,4.25,49.224449375000006,10.93895,2.24,5.5
9443,32.0,10.6,4.0,72.2365,9.8771,2.3680000000000003,2.0
9444,11.6,1.12352,4.0,23.033434166666662,11.000683333333331,2.752,3.0
9445,14.0,0.9328,4.0,29.21788464,9.6769,2.55,5.5
9446,15.833333333333336,1.7674,4.333333333333333,32.739258,11.824266666666665,2.648333333333333,5.5
9447,23.0,4.01089,5.0,49.224449375000006,10.59066,2.56775,6.0
9448,11.8,1.89676,4.8,24.808518,11.20276,2.7060000000000004,2.5
9449,23.8,3.59589,5.6,49.204038,10.75912,2.904,2.5
9450,9.714285714285714,0.68417,4.571428571428571,18.966616928571423,11.159491071428572,2.68,7.8
9451,18.0,0.86614,4.0,37.346215,10.629,2.675,5.5
9452,10.0,0.78394,4.8,20.077018,11.33044,2.708,5.5
9453,18.0,1.24952,5.6,39.568056,12.0863,2.8680000000000003,2.5
9454,10.0,0.77755,4.8,20.2988926326,11.023840000000002,2.634,6.5
9455,12.666666666666664,1.4092,5.333333333333333,25.408218,11.754416666666666,2.865,6.3
9456,12.0,1.91369,4.0,24.033618,10.6397,2.77,6.0
9457,61.0,5.25354,4.333333333333333,150.72218966666662,9.512,2.0733333333333333,2.5
9458,10.0,0.67544,4.8,20.04904068,10.59066,2.502,2.8
9459,6.0,0.58006,3.2,13.89812178,11.33044,2.708,5.5
9460,22.0,5.48,3.5,47.8025,9.0432,2.24,1.8
9461,45.0,7.98667,4.0,111.34115,10.39875,2.24,2.5
9462,9.0,1.01032,5.0,19.14036490625,11.13092725,2.79,6.5
9463,23.0,2.9768,6.0,49.496,10.36,2.53,1.8
9464,10.0,0.91543,4.8,20.2988926326,12.04083,2.755,6.0
9465,9.666666666666666,0.69207,5.0,19.397353333333328,11.711716666666668,2.828333333333333,5.5
9466,9.156378600823045,0.75585,4.625,18.138768589310345,11.931448875562218,2.738565310492505,2.0
9467,14.4,0.43908,4.8,30.341818,9.706,2.764,3.5
9468,23.0,4.72,4.5,49.224449375000006,11.00937875,2.6625,5.5
9469,13.5,1.96919,5.333333333333333,27.44881366633333,11.16682,2.766666666666667,6.5
9470,12.5,1.55883,4.875,24.50301875,11.1479375,2.24,5.0
9471,45.0,6.17571,4.0,111.599515,9.0872,2.2225,2.0
9472,9.2,0.67922,4.4,18.5863611398,11.35564,2.826,2.0
9473,51.0,6.523,2.6666666666666665,69.51219666666667,9.159866666666668,2.248333333333333,2.5
9474,33.5,2.62853,5.0,78.8410375,11.70255,2.66,2.5
9475,28.83333333333333,4.11583,4.666666666666667,68.70049999999999,11.35495,2.75,6.0
9476,10.0,1.70155,4.8,20.077018,11.33044,2.7060000000000004,6.0
9477,31.0,6.44467,4.0,70.86454624999998,9.6769,1.96,6.3
9478,26.0,3.05125,5.333333333333333,61.19102,11.824266666666665,2.953333333333333,4.5
9479,31.66666666666667,5.86433,4.333333333333333,75.83935333333334,9.6903,2.216666666666667,5.3
9480,6.0,0.61805,3.75,11.729290775,12.18425,2.7275,5.3
9481,20.5,2.78022,4.8,47.69701000000001,11.443499999999998,2.721,6.0
9482,7.92,0.55823,4.16,15.69310028,12.046624,2.8280000000000003,4.0
9483,14.5,1.05605,4.0,32.38773899975,10.52605,2.225,5.5
9484,9.2,0.82082,4.4,18.5863611398,10.629,2.7060000000000004,1.5
9485,14.4,1.31786,4.7,31.574635600000004,11.20276,2.684,5.3
9486,7.92,0.49717,4.16,15.69310028,12.046624,2.7136,2.5
9487,36.0,5.97378,4.0,84.1611,9.65936,2.03,2.3
9488,18.0,0.45291,4.0,37.27215,8.21315,1.79,2.0
9489,10.0,0.73067,4.8,20.2988926326,11.023840000000002,2.755,6.0
9490,8.6,1.47355,3.2,17.7903568,12.3734,2.5660000000000003,2.5
9491,13.2,1.24952,4.4,27.188418,10.75912,2.572,5.5
9492,31.33333333333333,6.313,4.0,69.59212799999999,11.000683333333331,2.7466666666666666,2.5
9493,18.78125,1.42262,4.78125,41.861923125,10.91354375,2.66375,5.5
9494,10.0,2.78022,4.8,21.0615472413,10.759121666666667,2.6308333333333334,6.0
9495,5.75,0.58344,3.2,10.895365749875,11.806875,2.745,1.5
9496,25.88888888888889,3.17705,4.666666666666667,57.08166000000001,11.271455555555557,2.8888444444444445,6.5
9497,27.5,3.08833,5.0,65.56541800000001,11.6604875,2.774,2.3
9498,23.6,4.49372,4.8,49.204038,11.17714,2.866,3.8
9499,48.0,2.1154,4.0,102.82756,9.8771,2.115,2.5
9500,8.4,0.58991,4.8,16.862137999999998,11.95216,2.8360000000000003,4.0
9501,16.5,2.53985,4.0,35.457915,10.89726,2.53,3.8
9502,12.6,1.96919,3.2,24.085483,12.41584,2.065,2.0
9503,10.2,2.0416,5.0,20.6125257,10.99836,2.766,6.0
9504,14.0,0.7176,5.6,31.937418,12.04083,2.675,5.5
9505,20.5,1.45419,4.0,43.498522,9.65936,2.045,5.5
9506,20.666666666666668,2.6108,4.666666666666667,47.98568666666667,11.824266666666665,2.8200000000000003,6.8
9507,10.0,0.59255,5.0,20.9940862215,11.026725,2.75,5.5
9508,27.5,3.59589,5.5,65.80676874999999,11.6104,2.98,2.5
9509,10.0,0.6508,5.333333333333333,20.02735333333333,11.795966666666668,2.9266666666666663,2.5
9510,15.2,1.38697,4.4,34.72421799999999,10.73364,2.7380000000000004,3.0
9511,13.6,1.46035,5.0,29.525338,10.75912,2.644,6.0
9512,6.8108108108108105,1.0804,2.45945945945946,12.7595445,12.917862162162164,2.5945945945945943,4.5
9513,10.0,1.00669,5.0,20.255278375,10.93895,2.79,7.5
9514,10.0,0.8527,4.8,20.2988926326,11.33182,2.495,6.8
9515,24.5,3.17705,5.0,53.4902975,9.8771,2.295,2.3
9516,10.0,1.11572,4.8,20.2988926326,11.026725,2.8240000000000003,5.8
9517,7.4,0.58543,4.2,14.610803,12.22274,2.77,2.5
9518,42.0,6.77567,4.0,102.82756,9.1302,2.04,2.5
9519,10.5,0.77525,4.8,21.9893120372,11.5267,2.6495,5.0
9520,12.0,1.42396,4.0,24.085483,12.0278,2.455,5.0
9521,31.1,6.44467,5.6,90.2267,9.1302,2.3680000000000003,2.5
9522,11.8,0.79244,4.8,22.84969058,10.909175,2.684,6.0
9523,10.0,0.96683,4.666666666666667,20.02735333333333,11.522283333333334,2.865,6.0
9524,11.2,0.56731,4.8,22.521871850000004,10.909175,2.752,6.8
9525,12.2,1.61291,4.8,24.789618,11.177555000000002,2.752,6.0
9526,26.0,3.59589,5.166666666666667,61.11733333333334,11.625516666666668,2.885,3.3
9527,24.5,6.0674,5.5,53.4902975,10.0743,2.295,1.8
9528,7.5,0.69605,4.0,14.996859625,11.7051,2.6725000000000003,6.8
9529,11.8,1.80256,4.8,23.0113257,11.79886,2.805,6.5
9530,14.6,2.53872,4.8,32.059,11.61422,2.884,6.0
9531,21.0,4.11583,4.8,47.69701000000001,11.795966666666668,2.858333333333333,5.5
9532,10.0,0.93673,4.4,20.9940862215,10.993994000000002,2.7060000000000004,5.5
9533,18.0,2.2928,4.8,39.568056,11.14446,2.904,2.0
9534,12.666666666666664,0.86102,5.333333333333333,26.024935442,11.14446,2.986666666666667,6.0
9535,11.3,1.02525,4.0,24.514919904761904,10.2719,2.79,5.8
9536,10.0,0.53914,4.8,20.2988926326,12.39211,2.7060000000000004,5.5
9537,10.0,1.49127,5.0,20.492449117625004,11.68835,2.80875,5.8
9538,20.666666666666668,2.78022,4.4444444444444455,46.88032444444444,11.458755555555555,2.8522222222222213,6.0
9539,14.6,2.0416,4.8,29.525338,11.14446,2.94,6.0
9540,9.2,0.76486,4.8,19.636910333333333,11.43734,2.826,6.0
9541,8.4,0.58344,4.8,16.862137999999998,11.95216,2.8360000000000003,4.0
9542,4.666666666666667,0.0,4.0,8.773226666666666,8.351666666666668,1.903333333333333,4.0
9543,14.333333333333336,0.83154,4.666666666666667,33.33735333333333,11.543,2.75,6.0
9544,10.38095238095238,0.81244,4.714285714285714,20.09830285714286,11.614757142857146,2.8319047619047617,6.0
9545,8.6,0.58006,4.0,15.69310028,12.3734,2.5660000000000003,2.5
9546,6.047619047619048,0.24687,4.571428571428571,11.889270000000002,13.173014285714286,2.7352380952380955,2.5
9547,49.0,6.77567,5.0,119.6295,10.2719,2.24,2.3
9548,10.0,0.49724,5.166666666666667,20.185395713333328,11.711716666666668,2.875,5.0
9549,6.0,0.58006,3.1,11.663548,12.41584,2.518,1.5
9550,11.6,0.96683,4.8,23.231818,11.17714,2.81,6.0
9551,12.0,1.76405,4.0,26.385218,10.13144,2.24,5.5
9552,9.428571428571429,0.56731,4.571428571428571,19.436531714,11.168514285714284,2.611428571428572,7.8
9553,11.25,1.11239,4.583333333333333,22.757818791666665,10.459208333333336,2.575833333333333,5.5
9554,8.666666666666666,0.5639,4.666666666666667,16.332807916666667,11.510054166666668,2.7716666666666665,5.8
9555,7.5,0.19112,3.5,14.996859625,12.1934125,2.7275,5.0
9556,41.0,5.10922,5.6,93.78445,9.65936,2.352,2.0
9557,10.0,1.80256,4.0,20.016938,8.79744,2.648,4.0
9558,15.5,1.47116,4.5,33.33735333333333,11.755999999999998,2.845,5.0
9559,31.66666666666667,2.645,4.333333333333333,75.83935333333334,9.138583333333331,2.352,3.3
9560,12.5,1.51422,4.4,26.385218,11.14446,2.7960000000000003,6.0
9561,12.0,1.2568,4.8,26.385218,11.290033333333335,2.766,6.0
9562,5.75,0.90311,3.75,11.99055965,12.18425,2.7275,3.0
9563,9.0,0.51039,4.8,18.01515585,11.759620000000002,2.825,1.5
9564,31.5,6.64,4.0,70.92449475,9.01375,1.9775,3.8
9565,12.2,1.00958,4.8,24.50301875,10.987245,2.66,6.0
9566,41.0,5.118,4.0,95.225235,9.0872,2.2225,2.5
9567,12.0,1.09501,4.8,24.808518,11.33044,2.774,6.0
9568,10.6,0.58991,4.8,20.016938,10.600980000000002,2.855,4.0
9569,22.0,4.86505,5.0,49.224449375000006,9.300975,2.445,2.5
9570,30.75,4.52755,4.875,73.79314375,11.9389125,2.87,3.8
9571,22.5,3.958,5.5,53.4902975,9.1302,2.9225000000000003,1.5
9572,12.5,1.2832,4.8,24.808518,11.20276,2.727,6.0
9573,18.0,2.16955,4.0,41.99652,11.2603,2.375,6.0
9574,10.0,0.96683,4.333333333333333,20.213348778,10.838333333333331,2.7266666666666666,6.0
9575,11.6,1.23121,4.8,24.789618,11.023840000000002,2.752,6.5
9576,22.8,3.958,5.6,49.204038,10.13144,2.352,1.8
9577,6.666666666666668,0.49724,4.0,12.0096,13.51252,2.77,9.5
9578,10.0,0.67544,5.333333333333333,20.325236749666672,11.82415,2.9266666666666663,5.0
9579,15.2,5.0988,4.4,31.937418,11.33182,2.7960000000000003,6.3
9580,45.0,5.325,2.0,113.1572575,7.83425,2.6725000000000003,2.3
9581,18.0,1.13436,5.6,39.568056,12.59399,2.8680000000000003,1.5
9582,10.857142857142858,1.79607,4.571428571428571,22.536125999714283,11.17902857142857,2.63,7.8
9583,11.2,2.732,4.8,22.521871850000004,10.909175,2.66,6.8
9584,10.8,0.51006,4.8,21.654418,11.876775,2.675,6.0
9585,11.6,1.89676,4.8,24.085483,11.17714,2.752,6.0
9586,42.8,4.75782,5.6,102.82756,10.13144,2.3080000000000003,2.0
9587,4.666666666666667,0.4332,4.666666666666667,8.808713333333333,13.652933333333332,2.986666666666667,4.3
9588,14.0,1.17448,4.0,29.21788464,10.91369,2.545,2.0
9589,12.3,0.92003,4.6,25.023328,10.987245,2.665,6.8
9590,10.0,0.98478,4.8,20.2988926326,10.987245,2.7060000000000004,6.0
9591,31.0,6.64,5.0,98.3407975,8.888349999999997,1.98,7.8
9592,42.8,5.07766,5.6,102.82756,9.1302,2.3080000000000003,2.0
9593,12.0,1.05095,4.8,24.789618,11.408266666666668,2.81,10.0
9594,27.6,2.41982,5.6,64.9132175,11.61422,2.884,2.8
9595,10.375,0.5043,3.75,22.212725,12.8927375,2.7275,5.3
9596,20.75,2.74155,4.0,46.9564675,11.340425,2.545,3.3
9597,10.0,0.59761,4.8,20.9941265318,12.59399,2.8280000000000003,2.5
9598,40.57142857142857,5.10922,5.428571428571429,93.96814285714288,9.0611,2.2742857142857145,2.0
9599,11.3,1.39322,4.8,23.0113257,12.0863,2.755,6.0
9600,6.0,0.43591,3.2,11.663548,12.41584,2.518,2.5
9601,12.666666666666664,0.87554,4.666666666666667,26.621686666666665,11.354766666666668,2.806666666666666,5.8
9602,12.666666666666664,1.02228,5.333333333333333,26.024935442,13.652933333333332,2.986666666666667,4.0
9603,20.2,2.732,6.0,47.3154225304,15.24581,3.443,3.0
9604,10.0,1.2568,4.8,20.2988926326,12.04083,2.755,3.8
9605,14.4,1.75184,5.2,30.80173002,10.73364,2.6870000000000003,6.3
9606,10.7,0.73425,4.7,21.9893120372,11.857620000000002,2.7065,5.8
9607,12.2,1.66969,4.8,24.789618,11.61422,2.884,5.5
9608,10.0,0.6698,4.8,20.2988926326,12.04083,2.755,6.5
9609,9.977777777777778,0.74838,5.166666666666667,20.65142388888889,11.477833333333333,2.773333333333333,5.5
9610,12.0,1.3702,4.0,24.016938,11.2603,2.545,6.0
9611,39.5,6.78733,4.5,90.2267,8.869433333333333,1.9775,2.0
9612,46.0,2.22589,4.0,113.157,11.152733333333334,2.225,2.3
9613,12.8,1.99192,4.8,24.808518,11.17714,2.675,6.0
9614,18.0,2.48089,5.6,37.346215,10.629,2.545,4.0
9615,14.4,2.45933,4.666666666666667,30.61252,11.408266666666668,2.6366666666666663,6.0
9616,24.5,3.17705,5.6,53.4902975,10.0743,2.295,3.8
9617,10.0,0.85358,4.8,20.016938,11.64556,2.774,3.5
9618,8.4,0.81244,4.8,16.862137999999998,11.95216,2.8360000000000003,3.5
9619,12.5,1.9156,4.8,26.385218,11.17714,2.81,6.8
9620,10.0,0.9096,4.8,20.3920334,11.06572,2.648,6.0
9621,28.5,0.51227,5.5,68.16233625,11.6104,2.8487500000000003,2.5
9622,31.1,3.57614,5.6,70.86454624999998,9.370384,1.95,2.8
9623,9.0,0.75585,4.666666666666667,18.01515585,11.75455,2.8480000000000003,4.8
9624,23.0,4.5665,4.0,49.496,10.0743,2.5660000000000003,2.5
9625,19.33333333333333,4.937,4.666666666666667,39.987666666666655,9.5408,2.33,6.0
9626,42.8,6.31755,5.3,95.225235,9.370384,2.884,2.3
9627,11.0,1.2398,4.8,24.789618,11.11696,2.752,6.0
9628,10.0,0.81244,4.8,20.2988926326,12.04083,2.755,6.5
9629,23.0,2.95341,3.2,49.204038,8.31996,2.53,2.5
9630,31.75,5.50017,4.5,72.2365,9.300975,2.24,1.8
9631,13.8,0.0,4.8,27.188418,10.75912,1.95,6.0
9632,10.8,0.73671,4.8,20.016938,12.20928,2.7060000000000004,3.8
9633,12.0,1.43926,4.8,24.5691257,10.993994000000002,2.755,6.5
9634,10.0,1.91369,4.0,22.212725,11.026725,2.295,6.0
9635,11.6,1.03196,5.6,24.085483,12.22274,2.826,2.5
9636,7.5,0.7176,4.0,14.996859625,12.18425,2.6725000000000003,3.0
9637,16.0,1.05428,4.0,36.0685,11.279666666666666,2.665,6.0
9638,12.0,1.78823,4.666666666666667,24.654186666666664,11.139866666666668,2.75,10.0
9639,11.6,0.85358,4.8,24.5691257,12.04083,2.755,5.8
9640,10.0,0.38903,4.8,20.2988926326,12.59399,2.766,6.0
9641,10.0,1.9156,4.0,20.322035645125,10.63215,2.79,6.0
9642,20.666666666666668,3.1504,5.0,46.44374833333333,11.63995,2.901666666666667,5.5
9643,26.0,3.37533,4.666666666666667,63.46173333333333,9.5318,2.14,5.8
9644,22.0,2.53985,4.333333333333333,53.356,9.159866666666668,2.1466666666666665,5.3
9645,12.5,1.8688,4.0,24.50301875,11.340425,2.705,3.8
9646,67.0,7.316,3.5,160.15216,8.79744,1.96,2.0
9647,10.0,0.80454,5.0,20.255278375,11.026725,2.79,6.0
9648,9.2,0.65306,4.975,18.439538,11.20276,2.884,3.8
9649,10.0,0.7176,4.8,20.2988926326,11.17714,2.755,3.8
9650,0.0,0.07675,4.0,0.0,0.0,2.24,2.5
9651,10.0,1.02048,4.8,20.213348778,10.91369,2.7030000000000003,6.0
9652,12.0,1.02525,4.0,24.085483,12.30176,2.3080000000000003,5.0
9653,9.44,0.49494,4.16,18.5465357192,11.520164,2.7004,3.5
9654,9.8,0.76025,4.3,18.5863611398,12.63188,2.8355,2.3
9655,11.181818181818182,0.78135,4.636363636363637,23.71077927272727,11.148754545454542,2.963636363636364,6.0
9656,10.0,0.77105,4.571428571428571,20.528928166666667,10.843971428571429,2.667142857142857,5.5
9657,7.5,0.75249,4.0,14.996859625,11.7051,2.6725000000000003,4.0
9658,42.0,5.10922,5.6,102.82756,10.12386875,2.2225,2.0
9659,10.0,0.54117,5.0,20.255278375,11.340425,2.698,5.0
9660,10.0,0.74876,4.8,20.2988926326,12.04083,2.755,5.5
9661,23.5,3.90755,4.875,58.30341800000001,11.1479375,2.87,2.5
9662,28.83333333333333,4.86552,5.6,68.16233625,10.600980000000002,2.58,2.5
9663,13.333333333333336,1.05333,4.666666666666667,27.44881366633333,9.5408,2.44,5.3
9664,24.66666666666667,6.0674,2.6666666666666665,53.05033333333333,11.2392,2.8480000000000003,2.5
9665,23.0,1.85565,4.0,48.7195,9.101866666666666,2.33,4.5
9666,10.0,0.56731,5.0,20.255278375,11.90626,2.805,3.8
9667,10.0,0.83076,4.8,20.077018,11.33044,2.7060000000000004,5.5
9668,9.2,1.06784,4.8,18.60817185,10.93895,2.7030000000000003,5.5
9669,32.0,5.07625,4.0,71.6571,9.01375,2.24,2.5
9670,9.0,0.54957,4.8,18.01515585,11.759620000000002,2.825,2.8
9671,24.444444444444446,4.08822,4.4444444444444455,57.75953666666666,11.268922222222226,2.8377777777777777,2.5
9672,9.0,0.61167,4.8,18.60817185,12.30176,2.904,3.8
9673,48.0,1.96255,3.75,111.34115,10.999625,2.25375,3.0
9674,42.285714285714285,0.19112,4.8,103.49857999999998,10.7745,2.298,6.5
9675,10.0,0.8527,4.8,20.077018,11.33044,2.7060000000000004,6.0
9676,13.0,1.8288,4.5,29.525338,11.510862500000002,2.6500000000000004,6.0
9677,8.333333333333334,0.40319,3.9166666666666665,15.57035849983333,12.874275000000004,1.9866666666666664,4.0
9678,19.33333333333333,2.94712,3.6666666666666665,39.987666666666655,9.350333333333332,2.1466666666666665,3.3
9679,13.6,2.06989,5.6,29.568292,11.431540000000002,2.8240000000000003,6.0
9680,9.2,0.82121,4.8,19.8565257,11.33044,2.755,6.0
9681,23.0,6.0674,3.75,47.8025,9.0872,2.2225,3.0
9682,7.92,0.19112,4.16,15.69310028,12.046624,2.7136,5.0
9683,10.0,1.027,4.8,20.077018,11.33044,2.7060000000000004,4.3
9684,12.8,0.84049,4.8,26.385218,11.38168,2.81,6.0
9685,11.0,1.43111,4.0,23.231818,9.0432,2.225,1.5
9686,7.75,1.0047,3.9166666666666665,15.57035849983333,12.874275000000004,2.7883333333333336,4.0
9687,48.0,7.66,4.0,116.3255,8.65415,2.24,2.3
9688,27.6,4.86552,5.2,65.56541800000001,11.46526,2.721,4.0
9689,12.0,1.79459,4.8,25.023328,12.04083,2.755,6.5
9690,10.6,0.99311,4.8,20.3920334,10.9196,2.352,2.0
9691,49.0,2.40189,5.6,119.6295,8.31996,2.352,2.0
9692,10.0,0.8886,5.0,20.185395713333328,10.838333333333331,2.915,5.8
9693,10.0,0.94127,5.0,20.322035645125,11.82415,2.81875,5.5
9694,10.0,1.74944,4.8,20.016938,11.777640000000002,2.708,6.0
9695,9.0,0.43591,4.8,18.60817185,12.30176,2.727,3.8
9696,10.0,0.54957,4.8,20.9941265318,11.64556,2.8240000000000003,5.0
9697,21.0,4.90209,4.0,43.498522,9.1302,2.115,3.8
9698,9.5,0.7176,4.666666666666667,19.397353333333328,11.755999999999998,2.841666666666667,7.8
9699,12.0,1.02048,4.75,24.50301875,11.1479375,2.705,5.5
9700,12.8,0.86102,4.8,26.385218,11.38168,2.81,6.0
9701,31.66666666666667,4.5665,4.0,75.83935333333334,11.625516666666668,2.9766666666666666,2.8
9702,24.66666666666667,4.19744,5.166666666666667,57.08166000000001,11.634466666666668,2.6383333333333336,4.0
9703,31.66666666666667,6.78667,4.666666666666667,69.59212799999999,9.350333333333332,1.9966666666666668,4.3
9704,22.5,3.8764,5.5,58.30341800000001,11.6104,2.87,2.5
9705,39.5,6.78667,3.5,90.2267,10.52605,2.295,1.5
9706,16.5,4.01089,4.5,34.72421799999999,11.46526,2.81,6.0
9707,10.0,0.49568,5.6,20.3920334,12.0034,2.8280000000000003,3.0
9708,10.0,0.68199,4.8,20.016938,10.565180000000002,2.7030000000000003,7.5
9709,23.5,3.11002,4.0,55.64164,8.79744,2.165,2.5
9710,22.0,2.8386,4.5,49.50308166666667,9.6903,2.1266666666666665,3.0
9711,27.0,3.90755,5.5,78.8410375,11.2603,2.766,2.5
9712,10.8,0.93524,4.8,21.82420185,10.833850000000002,2.6870000000000003,6.0
9713,20.0,2.53985,4.666666666666667,40.689515,9.8771,2.67,5.5
9714,49.0,2.8386,5.0,119.6295,9.01375,2.53,2.5
9715,21.5,1.46035,4.0,49.50308166666667,11.354766666666668,2.8266666666666667,6.3
9716,18.75,4.19744,4.78125,40.4786745,10.987245,2.675,5.5
9717,23.0,1.34593,5.6,49.224449375000006,9.65936,2.445,3.0
9718,13.6,1.79976,4.8,29.525338,11.38168,2.8280000000000003,6.0
9719,11.3,1.70947,4.479166666666667,25.810252958458328,10.716316666666666,2.589375,4.0
9720,10.0,1.01032,5.0,20.322035645125,12.2092875,2.6425,5.3
9721,8.888888888888891,0.67544,4.4444444444444455,17.896326121999994,11.693844444444444,2.6811111111111106,5.8
9722,24.33333333333333,4.937,4.666666666666667,53.05033333333333,9.159866666666668,2.2253333333333334,4.0
9723,12.0,1.71759,4.0,24.033618,10.629,2.675,5.5
9724,14.555555555555555,1.2645,4.4444444444444455,31.181557777777765,11.458755555555555,2.771111111111112,6.0
9725,26.0,4.5665,4.5,61.19102,11.2603,2.045,2.5
9726,6.0,0.6267,3.75,13.687937756756757,12.18425,2.7275,5.5
9727,12.666666666666664,1.57191,4.0,26.024935442,13.652933333333332,2.986666666666667,4.0
9728,8.0,0.6415,4.0,16.862137999999998,11.2603,2.55,10.0
9729,8.0,0.76025,4.675480769230769,16.834112023255813,11.510054166666668,2.743004807692308,5.0
9730,30.0,2.48089,4.0,68.70049999999999,10.39875,2.24,3.8
9731,14.6,3.11002,5.6,29.680678624999995,11.33044,2.8480000000000003,3.8
9732,14.0,2.22589,4.571428571428571,29.110017142857146,11.1016,2.71,6.5
9733,31.66666666666667,6.7765,3.6666666666666665,70.83746666666666,8.504133333333334,2.9599999999999995,3.8
9734,18.0,2.0416,4.0,36.0685,12.0863,2.81,2.5
9735,18.0,0.88802,4.0,37.346215,11.14446,2.764,6.5
9736,17.2,1.86581,4.4,39.466738,10.13144,2.352,6.0
9737,10.0,0.6508,5.0,20.255278375,12.04083,2.79,5.5
9738,10.0,0.75893,4.8,20.2988926326,10.565180000000002,2.7060000000000004,6.0
9739,23.0,3.47589,5.0,55.30459633333333,9.08885,2.298,2.5
9740,22.0,3.52072,4.0,47.8025,9.6769,2.33,3.8
9741,5.75,0.52252,3.75,11.729290775,11.9002,2.6500000000000004,5.0
9742,23.0,4.45167,4.0,49.224449375000006,11.023840000000002,2.7060000000000004,6.0
9743,9.384615384615383,0.68199,4.307692307692308,18.5465357192,12.20004,2.593461538461544,2.0
9744,48.0,6.5225,3.5,114.97573,9.512,2.03,5.5
9745,49.0,10.6,4.0,119.6295,8.888349999999997,2.19,2.5
9746,10.0,0.85358,4.8,20.2988926326,12.04083,2.755,5.5
9747,4.666666666666667,0.58991,1.3333333333333333,8.808713333333333,11.82448,2.858333333333333,5.8
9748,12.0,1.05428,4.0,24.085483,10.36,2.58,4.0
9749,11.6,1.00958,4.0,24.085483,12.22274,2.68,5.0
9750,10.0,1.96268,5.6,20.9941265318,12.59399,2.884,2.0
9751,10.0,0.86737,4.8,20.2988926326,11.023840000000002,2.644,6.8
9752,7.5,0.62375,4.0,14.996859625,11.7051,2.6725000000000003,5.8
9753,19.33333333333333,1.17448,4.666666666666667,39.987666666666655,11.634466666666668,2.33,6.0
9754,10.0,0.54957,4.666666666666667,20.02735333333333,10.838333333333331,2.6,5.5
9755,9.2,0.57888,5.0,18.485977957625,11.719925,2.815,6.3
9756,10.0,0.44035,3.5,20.016938,13.06572,2.645,5.0
9757,30.66666666666667,3.11533,4.333333333333333,68.56273,11.1173,2.14,6.0
9758,12.0,1.05428,4.666666666666667,24.654186666666664,11.754416666666666,2.865,5.8
9759,27.6,3.57614,5.2,65.56541800000001,11.14446,2.826,2.0
9760,13.6,2.16955,4.0,29.568292,10.39875,2.18,5.8
9761,17.75,1.4092,4.75,39.568056,11.1479375,2.705,5.5
9762,31.66666666666667,6.78667,4.333333333333333,70.92449475,9.5408,1.98,5.8
9763,10.8,0.9096,5.8,20.3920334,11.023840000000002,2.8280000000000003,6.0
9764,21.0,2.01939,4.8,49.224449375,11.33044,2.81,3.3
9765,14.4,0.84019,4.8,30.341818,10.59066,2.684,6.0
9766,10.0,0.84019,5.333333333333333,20.325236749666672,13.652933333333332,2.9266666666666663,4.0
9767,9.333333333333332,1.03881,4.666666666666667,19.240395713333328,10.711958333333332,2.7466666666666666,6.0
9768,13.916666666666666,1.81103,4.666666666666667,28.97870133333333,11.290033333333335,2.8766666666666665,6.0
9769,10.0,0.76486,4.8,20.2988926326,12.04083,2.81,6.0
9770,14.5,0.74322,5.0,32.059,10.78917,2.75,6.5
9771,18.666666666666668,2.0416,4.666666666666667,41.07402,11.290033333333335,2.736666666666667,6.0
9772,10.0,0.59473,5.0,20.255278375,11.026725,2.79,6.3
9773,23.0,4.52755,4.0,48.7195,9.8771,2.135,3.8
9774,10.5,0.78534,4.675480769230769,20.92187185304348,11.005521739130437,2.743704496788008,2.0
9775,10.0,0.73829,4.8,20.3920334,11.33044,2.708,5.5
9776,21.0,2.70793,5.333333333333333,50.23602,11.795966666666668,2.9266666666666663,6.5
9777,12.8,1.56776,4.8,24.033618,11.17714,2.752,6.0
9778,23.0,2.16838,4.0,48.7195,9.1302,2.225,9.5
9779,12.0,1.775,4.8,24.808518,10.39875,2.675,3.8
9780,22.0,0.91318,5.166666666666667,47.69701000000001,11.63995,2.4133333333333336,3.8
9781,8.4,0.72824,4.8,18.5863611398,11.79886,2.8360000000000003,2.8
9782,10.5,0.88799,4.8,20.9940862215,11.260320000000002,2.705,6.0
9783,9.4,0.78394,4.0,18.60817185,11.95216,2.495,5.5
9784,31.33333333333333,5.50017,4.666666666666667,70.86454624999998,9.0872,1.9766666666666663,6.0
9785,17.333333333333332,1.12928,5.333333333333333,40.968055,11.6284,2.8766666666666665,3.3
9786,10.0,0.75516,5.0,20.492449117625004,11.50615,2.80875,4.0
